"@timestamp","owner.id","edge_media_preview_like.count","edge_media_to_comment.count","location.id","location.name","location.slug","taken_at_timestamp"
"Mar 14, 2020 @ 00:46:40.619",22288455,"60,856","1,470",13338,"Московский государственный университет имени М.В.Ломоносова",,"1,431,593,167"
"Mar 14, 2020 @ 00:46:40.611",22288455,"105,942",346,74481358,"ЖК ""Шуваловский""",,"1,431,633,346"
"Mar 14, 2020 @ 00:46:40.585",22288455,"50,741",297,760947963,"Moscow Country Club","moscow-country-club","1,432,141,644"
"Mar 14, 2020 @ 00:46:40.583",22288455,"56,125",245,760947963,"Moscow Country Club","moscow-country-club","1,432,141,820"
"Mar 14, 2020 @ 00:46:39.348",22288455,"69,427",346,760947963,"Moscow Country Club","moscow-country-club","1,432,142,032"
"Mar 14, 2020 @ 00:46:39.343",22288455,"84,799",498,15848687,"Кутузовский ЗАГС",,"1,432,300,771"
"Mar 14, 2020 @ 00:46:39.340",22288455,"99,341",483,74481358,"ЖК ""Шуваловский""",,"1,432,391,629"
"Mar 14, 2020 @ 00:46:39.339",22288455,"99,448",319,217991784,"Кутузовский Проспект",,"1,432,392,283"
"Mar 14, 2020 @ 00:46:39.331",22288455,"80,130",438,217973792,"Crocus City Hall","crocus-city-hall","1,432,410,033"
"Mar 14, 2020 @ 00:46:39.329",22288455,"99,680",763,84690950,"Кутузовский Проспект 67/2",672,"1,432,410,406"
"Mar 14, 2020 @ 00:46:39.318",22288455,"94,278",285,448304848,"Московская область, Павловский Посад",,"1,432,663,236"
"Mar 14, 2020 @ 00:46:39.313",22288455,"44,931",592,74481358,"ЖК ""Шуваловский""",,"1,432,724,587"
"Mar 14, 2020 @ 00:46:39.298",22288455,"105,145",499,797085801,"М. Ордынка",,"1,432,912,699"
"Mar 14, 2020 @ 00:46:39.296",22288455,"93,168","1,058",438184558,"Теннисный центр на Мосфильмофской",,"1,432,983,458"
"Mar 14, 2020 @ 00:46:39.284",22288455,"100,126",432,135378850,"Старый Арбат",,"1,433,168,712"
"Mar 14, 2020 @ 00:46:39.281",22288455,"85,153",303,697194918,"Rua Arbat","rua-arbat","1,433,172,583"
"Mar 14, 2020 @ 00:46:38.035",22288455,"72,417",565,74481358,"ЖК ""Шуваловский""",,"1,433,193,890"
"Mar 14, 2020 @ 00:46:38.031",22288455,"82,952",298,3397906,"Калужская Застава Ресторан",,"1,433,344,578"
"Mar 14, 2020 @ 00:46:38.027",22288455,"93,496",301,260685358,"Внуково-3 Терминал Космос","-3","1,433,444,223"
"Mar 14, 2020 @ 00:46:38.026",22288455,"87,539",361,260685358,"Внуково-3 Терминал Космос","-3","1,433,444,552"
"Mar 14, 2020 @ 00:46:38.008",22288455,"66,115",444,220495638,"Astana International Airport","astana-international-airport","1,433,589,966"
"Mar 14, 2020 @ 00:46:38.002",22288455,"114,538",452,377986785,"Rixos Almaty","rixos-almaty","1,433,603,294"
"Mar 14, 2020 @ 00:46:37.982",22288455,"147,543",533,615831356,"Парк Коломенское",,"1,433,932,562"
"Mar 14, 2020 @ 00:46:37.974",22288455,"152,633","1,196",213138163,"Балкон Лотте Плаза",,"1,433,960,067"
"Mar 14, 2020 @ 00:46:37.973",22288455,"152,193",421,213138163,"Балкон Лотте Плаза",,"1,433,964,044"
"Mar 14, 2020 @ 00:46:36.707",22288455,"147,971",955,213309126,"New Arbat Avenue","new-arbat-avenue","1,434,306,602"
"Mar 14, 2020 @ 00:46:36.683",22288455,"137,189","1,197",498870073,"Москва Ломоносовский Проспект",,"1,434,547,417"
"Mar 14, 2020 @ 00:46:36.672",22288455,"89,502",243,410414809,Shabolovskaya,shabolovskaya,"1,434,637,254"
"Mar 14, 2020 @ 00:46:36.663",22288455,"92,030",468,413208649,"Гранд Кафе Dr. Живаго",dr,"1,434,714,898"
"Mar 14, 2020 @ 00:46:35.354",22288455,"89,244",485,500721368,"Чехов, Московская обл.",,"1,434,902,623"
"Mar 14, 2020 @ 00:46:35.348",22288455,"116,057",666,5556994,"Генацвале",,"1,434,986,846"
"Mar 14, 2020 @ 00:46:35.344",22288455,"158,919","1,177",295128892,"Ресторан ""Генацвале"" на Старом Арбате",,"1,434,990,097"
"Mar 14, 2020 @ 00:46:35.342",22288455,"77,484",537,215088230,Genser,genser,"1,435,060,920"
"Mar 14, 2020 @ 00:46:35.337",22288455,"116,771",345,412134441,"Ribambelle Botanical Garden","ribambelle-botanical-garden","1,435,159,687"
"Mar 14, 2020 @ 00:46:35.336",22288455,"120,942",369,412134441,"Ribambelle Botanical Garden","ribambelle-botanical-garden","1,435,160,327"
"Mar 14, 2020 @ 00:46:35.335",22288455,"113,520",426,412134441,"Ribambelle Botanical Garden","ribambelle-botanical-garden","1,435,164,535"
"Mar 14, 2020 @ 00:46:35.332",22288455,"99,255",568,1502294,"Красная площадь",,"1,435,244,852"
"Mar 14, 2020 @ 00:46:35.329",22288455,"63,229",548,221155098,"Москва, Фрунзенская набережная",,"1,435,259,576"
"Mar 14, 2020 @ 00:46:35.311",22288455,"96,700",418,37610277,"LOTTE HOTEL MOSCOW","lotte-hotel-moscow","1,435,678,612"
"Mar 14, 2020 @ 00:46:35.291",22288455,"311,341","5,296",261432714,"Poklonnaya Hill","poklonnaya-hill","1,435,925,754"
"Mar 14, 2020 @ 00:46:35.290",22288455,"261,792","3,332",219219261,"Radisson Royal Hotel (Hotel Ukraina), Moscow","radisson-royal-hotel-hotel-ukraina-moscow","1,435,964,678"
"Mar 14, 2020 @ 00:46:35.288",22288455,"155,476",358,5251247,"Наполеон",,"1,435,993,765"
"Mar 14, 2020 @ 00:46:35.287",22288455,"181,617","1,382",87678,"Radisson Collection Hotel, Moscow","radisson-collection-hotel-moscow","1,435,995,074"
"Mar 14, 2020 @ 00:46:33.985",22288455,"121,511",800,213609641,"Vremena Goda Moscow","vremena-goda-moscow","1,436,190,391"
"Mar 14, 2020 @ 00:46:33.973",22288455,"264,630","1,486",746762052,"Villa Exclusive / Rixos Premium Tekirova","villa-exclusive-rixos-premium-tekirova","1,436,307,051"
"Mar 14, 2020 @ 00:46:33.972",22288455,"153,797",403,746762052,"Villa Exclusive / Rixos Premium Tekirova","villa-exclusive-rixos-premium-tekirova","1,436,341,558"
"Mar 14, 2020 @ 00:46:33.971",22288455,"82,105",295,746762052,"Villa Exclusive / Rixos Premium Tekirova","villa-exclusive-rixos-premium-tekirova","1,436,345,124"
"Mar 14, 2020 @ 00:46:33.966",22288455,"172,870","1,223",299360917,"Rixos Premıum Tekirova Lotus Bar","rixos-premum-tekirova-lotus-bar","1,436,426,886"
"Mar 14, 2020 @ 00:46:33.965",22288455,"158,517",868,746762052,"Villa Exclusive / Rixos Premium Tekirova","villa-exclusive-rixos-premium-tekirova","1,436,432,088"
"Mar 14, 2020 @ 00:46:33.946",22288455,"116,613",108,746762052,"Villa Exclusive / Rixos Premium Tekirova","villa-exclusive-rixos-premium-tekirova","1,436,611,077"
"Mar 14, 2020 @ 00:46:31.414",22288455,"144,884","1,183",746762052,"Villa Exclusive / Rixos Premium Tekirova","villa-exclusive-rixos-premium-tekirova","1,437,219,720"
"Mar 14, 2020 @ 00:46:31.400",22288455,"164,248","1,007",299360917,"Rixos Premıum Tekirova Lotus Bar","rixos-premum-tekirova-lotus-bar","1,437,396,410"
"Mar 14, 2020 @ 00:46:31.397",22288455,"141,283","1,199",309227253,"Antalya Airport","antalya-airport","1,437,505,247"
"Mar 14, 2020 @ 00:46:31.385",22288455,"110,956",666,74481358,"ЖК ""Шуваловский""",,"1,437,731,563"
"Mar 14, 2020 @ 00:46:31.382",22288455,"115,580",356,33003155,"Главное здание МГУ",,"1,437,743,416"
"Mar 14, 2020 @ 00:46:30.094",22288455,"119,109",373,13358136,"""Времена Года""",,"1,437,831,537"
"Mar 14, 2020 @ 00:46:30.091",22288455,"134,372",372,74481358,"ЖК ""Шуваловский""",,"1,437,930,327"
"Mar 14, 2020 @ 00:46:30.090",22288455,"176,875",708,5502536,"пруд с утками на Мичуринском",,"1,437,937,431"
"Mar 14, 2020 @ 00:46:30.089",22288455,"133,036",500,74481358,"ЖК ""Шуваловский""",,"1,437,940,034"
"Mar 14, 2020 @ 00:46:30.081",22288455,"137,000",341,295883026,"Soho Country Club Moscow","soho-country-club-moscow","1,438,018,018"
"Mar 14, 2020 @ 00:46:30.079",22288455,"121,154",925,295883026,"Soho Country Club Moscow","soho-country-club-moscow","1,438,020,348"
"Mar 14, 2020 @ 00:46:30.078",22288455,"141,667",954,215350308,"ГУМ/Gum Shopping center - Red Square Moscow","gum-shopping-center-red-square-moscow","1,438,087,117"
"Mar 14, 2020 @ 00:46:30.071",22288455,"129,108",829,74481358,"ЖК ""Шуваловский""",,"1,438,116,093"
"Mar 14, 2020 @ 00:46:30.069",22288455,"100,212",216,648883,"Парк Берёзовая Роща",,"1,438,174,635"
"Mar 14, 2020 @ 00:46:30.059",22288455,"129,548",762,29203,"Андреевская набережная",,"1,438,262,520"
"Mar 14, 2020 @ 00:46:30.053",22288455,"134,734","3,583",299863889,"Киевское Шоссе",,"1,438,293,171"
"Mar 14, 2020 @ 00:46:30.052",22288455,"121,682",399,500721368,"Чехов, Московская обл.",,"1,438,337,990"
"Mar 14, 2020 @ 00:46:30.026",22288455,"117,402",677,215650927,"Apollo Studios","apollo-studios","1,438,855,313"
"Mar 14, 2020 @ 00:46:28.741",22288455,"93,683",448,213378339,"Vorontsovskiy Park","vorontsovskiy-park","1,438,937,402"
"Mar 14, 2020 @ 00:46:28.739",22288455,"106,633",713,429897923,"Vnukovo International Airport","vnukovo-international-airport","1,438,954,311"
"Mar 14, 2020 @ 00:46:28.738",22288455,"96,446","3,113",265153992,Medvedkovo,medvedkovo,"1,438,963,867"
"Mar 14, 2020 @ 00:46:28.737",22288455,"111,618",729,3391164,"Летово-2","-2","1,438,970,821"
"Mar 14, 2020 @ 00:46:28.730",22288455,"135,801",664,501733383,"Кинофабрика2",2,"1,439,132,470"
"Mar 14, 2020 @ 00:46:28.729",22288455,"199,771","1,302",501733383,"Кинофабрика2",2,"1,439,137,984"
"Mar 14, 2020 @ 00:46:28.726",22288455,"110,070",546,128237835,"Студия ""Москва-24""","-24","1,439,207,119"
"Mar 14, 2020 @ 00:46:28.721",22288455,"134,583","2,638",853618549,"World Class Kuntsevo","world-class-kuntsevo","1,439,298,937"
"Mar 14, 2020 @ 00:46:28.718",22288455,"104,447",544,417840001,"Рублевское ш.",,"1,439,306,773"
"Mar 14, 2020 @ 00:46:28.715",22288455,"127,812",566,236408,"Эларджи",,"1,439,390,656"
"Mar 14, 2020 @ 00:46:28.711",22288455,"96,583",488,213158406,"Arbat Street","arbat-street","1,439,400,029"
"Mar 14, 2020 @ 00:46:28.707",22288455,"169,379",925,228423866,"Moscow Zoo","moscow-zoo","1,439,480,141"
"Mar 14, 2020 @ 00:46:28.706",22288455,"106,769","3,925",74481358,"ЖК ""Шуваловский""",,"1,439,493,909"
"Mar 14, 2020 @ 00:46:28.703",22288455,"127,376",656,703286500,"ERWIN. РекаМореОкеан",erwin,"1,439,581,415"
"Mar 14, 2020 @ 00:46:28.698",22288455,"108,593",941,74481358,"ЖК ""Шуваловский""",,"1,439,813,102"
"Mar 14, 2020 @ 00:46:28.693",22288455,"129,423",597,299863889,"Киевское Шоссе",,"1,439,897,624"
"Mar 14, 2020 @ 00:46:28.685",22288455,"178,009","1,049",753798371,"Royal Rental Studio","royal-rental-studio","1,439,986,639"
"Mar 14, 2020 @ 00:46:28.684",22288455,"68,616","1,383",753798371,"Royal Rental Studio","royal-rental-studio","1,439,987,816"
"Mar 14, 2020 @ 00:46:28.682",22288455,"134,385",562,753798371,"Royal Rental Studio","royal-rental-studio","1,439,991,907"
"Mar 14, 2020 @ 00:46:28.677",22288455,"116,411",665,630748626,"Selfie Beauty Университет","selfie-beauty","1,440,006,357"
"Mar 14, 2020 @ 00:46:28.675",22288455,"107,391",596,74481358,"ЖК ""Шуваловский""",,"1,440,064,646"
"Mar 14, 2020 @ 00:46:28.674",22288455,"130,062",816,213158406,"Arbat Street","arbat-street","1,440,077,624"
"Mar 14, 2020 @ 00:46:28.672",22288455,"94,855",640,753798371,"Royal Rental Studio","royal-rental-studio","1,440,079,962"
"Mar 14, 2020 @ 00:46:28.671",22288455,"101,409",917,33003155,"Главное здание МГУ",,"1,440,103,757"
"Mar 14, 2020 @ 00:46:27.317",22288455,"117,634",512,213158406,"Arbat Street","arbat-street","1,440,164,222"
"Mar 14, 2020 @ 00:46:27.315",22288455,"133,498","1,289",24346591,"Телецентр ""Останкино""",,"1,440,183,449"
"Mar 14, 2020 @ 00:46:27.308",22288455,"96,702",707,524354775,"Ai Lab Лаборатория Стиля От Айзы","ai-lab","1,440,249,988"
"Mar 14, 2020 @ 00:46:27.305",22288455,"117,255",428,213702930,"Ресторан Seasons",seasons,"1,440,345,692"
"Mar 14, 2020 @ 00:46:27.297",22288455,"88,352",722,504648167,"Река Moscow",moscow,"1,440,428,600"
"Mar 14, 2020 @ 00:46:27.296",22288455,"162,053",561,74481358,"ЖК ""Шуваловский""",,"1,440,445,276"
"Mar 14, 2020 @ 00:46:27.290",22288455,"136,295",340,429897923,"Vnukovo International Airport","vnukovo-international-airport","1,440,504,054"
"Mar 14, 2020 @ 00:46:27.288",22288455,"163,983",304,24553080,"Цыцыла",,"1,440,530,727"
"Mar 14, 2020 @ 00:46:27.285",22288455,"91,065",203,74481358,"ЖК ""Шуваловский""",,"1,440,547,150"
"Mar 14, 2020 @ 00:46:27.274",22288455,"111,284",424,1006057457,"Moscow International Airport [ Terminal D ]","moscow-international-airport-terminal-d","1,440,662,321"
"Mar 14, 2020 @ 00:46:27.273",22288455,"145,096",673,564659193,"SVO Moskow Airport","svo-moskow-airport","1,440,664,905"
"Mar 14, 2020 @ 00:46:27.272",22288455,"128,740",342,1360854,"Disneyland Hotel","disneyland-hotel","1,440,686,701"
"Mar 14, 2020 @ 00:46:27.270",22288455,"91,990",458,3111042,"Сретенка",,"1,440,688,453"
"Mar 14, 2020 @ 00:46:27.257",22288455,"159,544",121,143257,"Walt Disney Studios Park","walt-disney-studios-park","1,440,767,570"
"Mar 14, 2020 @ 00:46:27.256",22288455,"122,676",46,143257,"Walt Disney Studios Park","walt-disney-studios-park","1,440,769,185"
"Mar 14, 2020 @ 00:46:27.255",22288455,"152,775",275,1360854,"Disneyland Hotel","disneyland-hotel","1,440,779,722"
"Mar 14, 2020 @ 00:46:27.253",22288455,"164,941",672,1360854,"Disneyland Hotel","disneyland-hotel","1,440,780,226"
"Mar 14, 2020 @ 00:46:27.246",22288455,"100,016",196,214230725,"Sofitel Paris Le Faubourg","sofitel-paris-le-faubourg","1,440,849,418"
"Mar 14, 2020 @ 00:46:27.245",22288455,"149,843",639,216700910,"Village Royal - la Madeleine","village-royal-la-madeleine","1,440,852,649"
"Mar 14, 2020 @ 00:46:27.243",22288455,"110,766",125,217642103,"La Duree, Rue Royale","la-duree-rue-royale","1,440,862,803"
"Mar 14, 2020 @ 00:45:25.819",22288455,"126,608",195,683630,"Musée du Louvre","musee-du-louvre","1,440,863,375"
"Mar 14, 2020 @ 00:45:25.816",22288455,"133,218",244,295330628,"Jardin Du Musée Du Louvre","jardin-du-musee-du-louvre","1,440,863,674"
"Mar 14, 2020 @ 00:45:25.813",22288455,"142,711",676,269804094,"L'Avenue Restaurant, Champs Élysées","lavenue-restaurant-champs-elysees","1,440,877,945"
"Mar 14, 2020 @ 00:45:25.811",22288455,"95,560",188,214520655,"Champs Elysées Arc de Triomphe","champs-elysees-arc-de-triomphe","1,440,883,466"
"Mar 14, 2020 @ 00:45:25.810",22288455,"103,296",317,214230725,"Sofitel Paris Le Faubourg","sofitel-paris-le-faubourg","1,440,940,044"
"Mar 14, 2020 @ 00:45:25.809",22288455,"159,524",753,440725442,"Paris Aéroport - Charles de Gaulle (CDG)","paris-aeroport-charles-de-gaulle-cdg","1,440,948,137"
"Mar 14, 2020 @ 00:45:25.808",22288455,"144,908",331,240452276000881,"Международный аэропорт Шереметьево",,"1,441,010,412"
"Mar 14, 2020 @ 00:45:25.792",22288455,"112,360",166,214521930,"Chalet River Club","chalet-river-club","1,441,033,776"
"Mar 14, 2020 @ 00:45:25.792",22288455,"124,258",74,214521930,"Chalet River Club","chalet-river-club","1,441,034,434"
"Mar 14, 2020 @ 00:45:25.787",22288455,"108,006",74,287128783,"Швейцарский институт красоты Beauty Of Lake","beauty-of-lake","1,441,100,967"
"Mar 14, 2020 @ 00:45:25.779",22288455,"108,701",162,74481358,"ЖК ""Шуваловский""",,"1,441,198,563"
"Mar 14, 2020 @ 00:45:25.778",22288455,"124,073",230,213309126,"New Arbat Avenue","new-arbat-avenue","1,441,203,741"
"Mar 14, 2020 @ 00:45:25.775",22288455,"120,850",107,213158406,"Arbat Street","arbat-street","1,441,295,663"
"Mar 14, 2020 @ 00:45:25.771",22288455,"134,154",302,74481358,"ЖК ""Шуваловский""",,"1,441,347,098"
"Mar 14, 2020 @ 00:45:25.758",22288455,"102,349",64,82334853,"PHOTOPLAY.ru",photoplayru,"1,441,449,363"
"Mar 14, 2020 @ 00:45:25.757",22288455,"84,519",38,82334853,"PHOTOPLAY.ru",photoplayru,"1,441,454,948"
"Mar 14, 2020 @ 00:45:25.756",22288455,"102,621",22,497930352,"Komsomolskaya Square","komsomolskaya-square","1,441,462,145"
"Mar 14, 2020 @ 00:45:25.747",22288455,"111,490",40,753798371,"Royal Rental Studio","royal-rental-studio","1,441,629,308"
"Mar 14, 2020 @ 00:45:25.743",22288455,"97,037",9,1134963,"РИЦ Карлсон",,"1,441,635,166"
"Mar 14, 2020 @ 00:45:25.742",22288455,"118,155",95,30861991,"Moscow Kremlin","moscow-kremlin","1,441,636,459"
"Mar 14, 2020 @ 00:45:25.738",22288455,"101,663",51,13358136,"""Времена Года""",,"1,441,714,581"
"Mar 14, 2020 @ 00:45:25.737",22288455,"133,622",160,11796782,"Пробка на Боровском шоссе",,"1,441,724,111"
"Mar 14, 2020 @ 00:45:24.404",22288455,"68,768",78,848992540,"Borodina Ksenia салон Красоты","borodina-ksenia","1,441,913,751"
"Mar 14, 2020 @ 00:45:24.399",22288455,"49,560","1,783",11539706,"Мосфильмовская",,"1,441,981,824"
"Mar 14, 2020 @ 00:45:24.397",22288455,"154,961",699,698976647,"Кафе ""Соседи""",,"1,441,990,250"
"Mar 14, 2020 @ 00:45:24.392",22288455,"114,933",404,175634832453600,"Мио Кафе",,"1,442,071,712"
"Mar 14, 2020 @ 00:45:24.388",22288455,"105,959",689,74481358,"ЖК ""Шуваловский""",,"1,442,140,578"
"Mar 14, 2020 @ 00:45:24.386",22288455,"114,553",197,261432714,"Poklonnaya Hill","poklonnaya-hill","1,442,157,481"
"Mar 14, 2020 @ 00:45:24.385",22288455,"78,523",184,406224800,"Парк Победы на Поклонной горе",,"1,442,159,972"
"Mar 14, 2020 @ 00:45:24.383",22288455,"67,293",56,261432714,"Poklonnaya Hill","poklonnaya-hill","1,442,160,121"
"Mar 14, 2020 @ 00:45:24.377",22288455,"137,545",355,279832521,"Гимназия N1306",n1306,"1,442,231,891"
"Mar 14, 2020 @ 00:45:24.376",22288455,"98,664","1,276",213609641,"Vremena Goda Moscow","vremena-goda-moscow","1,442,234,647"
"Mar 14, 2020 @ 00:45:24.375",22288455,"104,692",659,213609641,"Vremena Goda Moscow","vremena-goda-moscow","1,442,239,713"
"Mar 14, 2020 @ 00:45:24.374",22288455,"115,149",728,74481358,"ЖК ""Шуваловский""",,"1,442,258,946"
"Mar 14, 2020 @ 00:45:24.368",22288455,"89,188",491,4539639,"Мясницкая улица",,"1,442,399,390"
"Mar 14, 2020 @ 00:45:24.365",22288455,"100,637",450,13426954,"Смотровая площадка на Воробьёвых горах",,"1,442,410,119"
"Mar 14, 2020 @ 00:45:24.363",22288455,"110,267",415,942555166,Fotofaktura,fotofaktura,"1,442,418,686"
"Mar 14, 2020 @ 00:45:24.356",22288455,"115,217","5,014",470749926,"Москва-Сити ""Город Столиц""","-","1,442,493,624"
"Mar 14, 2020 @ 00:45:24.345",22288455,"91,474",271,2281815,"Moscow Country Club","moscow-country-club","1,442,681,869"
"Mar 14, 2020 @ 00:45:24.343",22288455,"130,382",461,2281815,"Moscow Country Club","moscow-country-club","1,442,690,246"
"Mar 14, 2020 @ 00:45:23.014",22288455,"127,083",369,217099357,"Mason St.One.","mason-stone","1,442,770,024"
"Mar 14, 2020 @ 00:45:23.010",22288455,"97,589",281,848992540,"Borodina Ksenia салон Красоты","borodina-ksenia","1,442,828,045"
"Mar 14, 2020 @ 00:45:23.004",22288455,"113,564",272,74481358,"ЖК ""Шуваловский""",,"1,442,851,687"
"Mar 14, 2020 @ 00:45:22.994",22288455,"98,565",399,17326249,"Moscow, Russia","moscow-russia","1,443,012,407"
"Mar 14, 2020 @ 00:45:22.987",22288455,"90,757",315,17326249,"Moscow, Russia","moscow-russia","1,443,104,205"
